country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118255,116463,556,5302462,28,3,2022-05-25T09:30:00+02:00
AT,Vorarlberg,204096,203149,547,7054630,8,2,2022-05-25T09:30:00+02:00
AT,Kärnten,247037,244268,1621,6585890,31,2,2022-05-25T09:30:00+02:00
AT,Salzburg,294401,291575,1137,10573798,20,0,2022-05-25T09:30:00+02:00
AT,Tirol,357570,355206,937,9531349,56,2,2022-05-25T09:30:00+02:00
AT,Steiermark,546701,541072,3385,20919353,64,7,2022-05-25T09:30:00+02:00
AT,Oberösterreich,765644,758709,2835,24260169,57,3,2022-05-25T09:30:00+02:00
AT,Niederösterreich,807334,788839,3608,38746059,127,9,2022-05-25T09:30:00+02:00
AT,Wien,899257,882156,3993,63994602,158,16,2022-05-25T09:30:00+02:00
AT,Österreich,4240295,4181437,18619,186968312,549,44,2022-05-25T09:30:00+02:00
