country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118319,116575,556,5305790,28,3,2022-05-26T09:30:00+02:00
AT,Vorarlberg,204533,203218,547,7055636,8,2,2022-05-26T09:30:00+02:00
AT,Kärnten,247243,244494,1623,6585890,31,2,2022-05-26T09:30:00+02:00
AT,Salzburg,294549,291748,1138,10575358,20,0,2022-05-26T09:30:00+02:00
AT,Tirol,357717,355417,937,9533172,56,2,2022-05-26T09:30:00+02:00
AT,Steiermark,546919,541432,3385,20923470,64,7,2022-05-26T09:30:00+02:00
AT,Oberösterreich,766034,759132,2836,24263486,57,3,2022-05-26T09:30:00+02:00
AT,Niederösterreich,807859,789475,3612,38912628,127,9,2022-05-26T09:30:00+02:00
AT,Wien,900120,883506,3998,64072055,150,15,2022-05-26T09:30:00+02:00
AT,Österreich,4243293,4184997,18632,187227485,541,43,2022-05-26T09:30:00+02:00
