country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10559,10266,212,366055,49,6,2021-01-26T15:00:00
AT,Vorarlberg,21099,21333,243,507027,53,12,2021-01-26T15:00:00
AT,Kärnten,24044,23729,616,441746,97,9,2021-01-26T15:00:00
AT,Salzburg,33346,31167,417,492193,124,21,2021-01-26T15:00:00
AT,Tirol,43604,42667,531,908278,134,32,2021-01-26T15:00:00
AT,Steiermark,47669,44342,1555,936367,278,50,2021-01-26T15:00:00
AT,Niederösterreich,61908,58666,1107,2124498,420,53,2021-01-26T15:00:00
AT,Oberösterreich,78070,76082,1422,1225159,274,37,2021-01-26T15:00:00
AT,Wien,80282,76674,1412,1904760,457,100,2021-01-26T15:00:00
AT,,400581,384926,7515,8906083,1886,320,2021-01-26T15:00:00
