country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10036,9677,192,278257,49,6,2021-01-15T15:00:00
AT,Vorarlberg,20424,20299,236,461195,73,14,2021-01-15T15:00:00
AT,Kärnten,23099,22200,578,298951,109,11,2021-01-15T15:00:00
AT,Salzburg,31692,28883,377,434147,130,17,2021-01-15T15:00:00
AT,Tirol,42403,41255,506,846070,140,26,2021-01-15T15:00:00
AT,Steiermark,45703,41759,1478,820834,317,58,2021-01-15T15:00:00
AT,Niederösterreich,58932,54999,989,1510727,429,55,2021-01-15T15:00:00
AT,Oberösterreich,76016,73063,1362,1116743,351,51,2021-01-15T15:00:00
AT,Wien,77646,73079,1269,1692684,444,99,2021-01-15T15:00:00
AT,,385951,365214,6987,7459608,2042,337,2021-01-15T15:00:00
