country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10521,10266,212,366055,49,6,2021-01-26T09:30:00
AT,Vorarlberg,21068,21333,243,507027,53,12,2021-01-26T09:30:00
AT,Kärnten,24019,23729,616,441746,97,9,2021-01-26T09:30:00
AT,Salzburg,33241,31167,417,492193,124,21,2021-01-26T09:30:00
AT,Tirol,43523,42667,531,908278,134,32,2021-01-26T09:30:00
AT,Steiermark,47587,44342,1555,936367,278,50,2021-01-26T09:30:00
AT,Niederösterreich,61753,58666,1107,2124498,420,53,2021-01-26T09:30:00
AT,Oberösterreich,77959,76082,1422,1225159,274,37,2021-01-26T09:30:00
AT,Wien,80134,76674,1412,1904760,457,100,2021-01-26T09:30:00
AT,,399805,384926,7515,8906083,1886,320,2021-01-26T09:30:00
