country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,13722,12497,248,772126,74,15,2021-03-14T09:30:00
AT,Vorarlberg,23673,23710,278,990424,17,4,2021-03-14T09:30:00
AT,Kärnten,31355,29112,716,783426,96,16,2021-03-14T09:30:00
AT,Salzburg,40547,37116,511,1075448,100,16,2021-03-14T09:30:00
AT,Tirol,49421,47762,585,1794959,101,25,2021-03-14T09:30:00
AT,Steiermark,60096,54652,1795,2243171,231,36,2021-03-14T09:30:00
AT,Niederösterreich,80397,73772,1434,4130698,380,87,2021-03-14T09:30:00
AT,Oberösterreich,91266,86314,1542,2722516,184,35,2021-03-14T09:30:00
AT,Wien,100070,92331,1764,3833275,478,126,2021-03-14T09:30:00
AT,,490547,457266,8873,18346043,1661,360,2021-03-14T09:30:00
