country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,29483,26864,394,3463282,109,14,2021-12-01T09:30:00+01:00
AT,Vorarlberg,55216,43764,375,5478993,143,24,2021-12-01T09:30:00+01:00
AT,Kärnten,75455,61446,938,5366660,342,57,2021-12-01T09:30:00+01:00
AT,Salzburg,95958,82505,711,7953685,265,45,2021-12-01T09:30:00+01:00
AT,Tirol,108725,94799,723,6891703,304,66,2021-12-01T09:30:00+01:00
AT,Steiermark,138567,119088,2333,15253609,461,84,2021-12-01T09:30:00+01:00
AT,Niederösterreich,201819,178742,2295,18945508,567,107,2021-12-01T09:30:00+01:00
AT,Wien,222427,199046,2659,29664779,543,114,2021-12-01T09:30:00+01:00
AT,Oberösterreich,242712,216407,2125,18053117,642,138,2021-12-01T09:30:00+01:00
AT,Österreich,1170362,1022661,12553,111071336,3376,649,2021-12-01T09:30:00+01:00
