country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10331,9953,202,350289,51,8,2021-01-21T15:00:00
AT,Vorarlberg,20839,20918,242,485500,56,11,2021-01-21T15:00:00
AT,Kärnten,23632,23122,608,427206,109,11,2021-01-21T15:00:00
AT,Salzburg,32588,29955,397,451493,124,21,2021-01-21T15:00:00
AT,Tirol,43009,42113,526,881736,142,31,2021-01-21T15:00:00
AT,Steiermark,46746,43294,1525,861388,283,56,2021-01-21T15:00:00
AT,Niederösterreich,60735,57221,1062,2089186,418,55,2021-01-21T15:00:00
AT,Oberösterreich,77144,74787,1388,1156144,295,43,2021-01-21T15:00:00
AT,Wien,78984,74997,1338,1832293,468,104,2021-01-21T15:00:00
AT,,394008,376360,7288,8542282,1946,340,2021-01-21T15:00:00
