country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18428,18039,343,2216063,6,2,2021-07-05T09:30:00+02:00
AT,Vorarlberg,30792,30448,307,3503656,4,2,2021-07-05T09:30:00+02:00
AT,Kärnten,40171,39343,820,2005946,16,2,2021-07-05T09:30:00+02:00
AT,Salzburg,49170,48546,586,3393921,3,0,2021-07-05T09:30:00+02:00
AT,Tirol,63831,63157,634,5098875,9,4,2021-07-05T09:30:00+02:00
AT,Steiermark,79546,77387,2091,7588389,0,0,2021-07-05T09:30:00+02:00
AT,Niederösterreich,110886,108230,1818,11425791,16,9,2021-07-05T09:30:00+02:00
AT,Oberösterreich,116984,115244,1757,8748457,9,6,2021-07-05T09:30:00+02:00
AT,Wien,141009,137984,2357,12956818,62,19,2021-07-05T09:30:00+02:00
AT,Österreich,650817,638378,10713,56937916,125,44,2021-07-05T09:30:00+02:00
