country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17707,17297,330,1424333,34,17,2021-05-08T15:00:00
AT,Vorarlberg,28658,27050,298,2226116,41,8,2021-05-08T15:00:00
AT,Kärnten,39187,37406,802,1226748,48,9,2021-05-08T15:00:00
AT,Salzburg,49419,46733,573,1779423,73,18,2021-05-08T15:00:00
AT,Tirol,61016,59093,625,3613854,88,28,2021-05-08T15:00:00
AT,Steiermark,77329,71401,2030,4051628,230,43,2021-05-08T15:00:00
AT,Niederösterreich,105469,102375,1750,7760621,248,81,2021-05-08T15:00:00
AT,Oberösterreich,113685,109222,1719,4773735,173,61,2021-05-08T15:00:00
AT,Wien,134344,131381,2247,7443504,384,140,2021-05-08T15:00:00
AT,,626814,601958,10374,34299962,1319,405,2021-05-08T15:00:00
