country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17518,16937,324,1316161,52,19,2021-05-01T08:00:00
AT,Vorarlberg,27904,26171,294,2004875,37,10,2021-05-01T08:00:00
AT,Kärnten,38509,36375,795,1166943,56,12,2021-05-01T08:00:00
AT,Salzburg,48875,45528,564,1645400,89,19,2021-05-01T08:00:00
AT,Tirol,60138,57555,621,3374877,102,30,2021-05-01T08:00:00
AT,Steiermark,75387,68810,1992,3778686,302,54,2021-05-01T08:00:00
AT,Niederösterreich,104103,99866,1717,7308464,313,102,2021-05-01T08:00:00
AT,Oberösterreich,111771,106185,1700,4477521,206,63,2021-05-01T08:00:00
AT,Wien,132503,127350,2198,6819977,516,192,2021-05-01T08:00:00
AT,,616708,584777,10205,31892904,1673,501,2021-05-01T08:00:00
