country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,131509,126832,568,5402547,52,7,2022-07-21T09:30:00+02:00
AT,Vorarlberg,221711,218680,553,7128622,46,2,2022-07-21T09:30:00+02:00
AT,Kärnten,263532,257303,1643,6670359,100,3,2022-07-21T09:30:00+02:00
AT,Salzburg,317963,311843,1156,10718677,67,1,2022-07-21T09:30:00+02:00
AT,Tirol,383007,374559,946,9665356,145,6,2022-07-21T09:30:00+02:00
AT,Steiermark,589409,574989,3412,21320685,195,18,2022-07-21T09:30:00+02:00
AT,Oberösterreich,822497,804480,2875,24719530,212,8,2022-07-21T09:30:00+02:00
AT,Niederösterreich,894934,859210,3748,39924726,321,18,2022-07-21T09:30:00+02:00
AT,Wien,1033563,982567,4086,67083943,332,17,2022-07-21T09:30:00+02:00
AT,Österreich,4658125,4510463,18987,192634445,1470,80,2022-07-21T09:30:00+02:00
