country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,11496,11178,231,511962,46,10,2021-02-17T09:30:00
AT,Vorarlberg,22666,22671,268,687574,28,12,2021-02-17T09:30:00
AT,Kärnten,27713,26010,662,583485,89,7,2021-02-17T09:30:00
AT,Salzburg,36390,34213,480,694455,85,13,2021-02-17T09:30:00
AT,Tirol,46236,45252,563,1187069,91,20,2021-02-17T09:30:00
AT,Steiermark,52721,48631,1689,1452094,207,33,2021-02-17T09:30:00
AT,Niederösterreich,67634,64308,1272,2845953,327,60,2021-02-17T09:30:00
AT,Oberösterreich,83183,80193,1499,1788681,123,17,2021-02-17T09:30:00
AT,Wien,86271,82765,1626,2666336,356,92,2021-02-17T09:30:00
AT,,434310,415221,8290,12417609,1352,264,2021-02-17T09:30:00
