country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,119836,117952,559,5274729,27,3,2022-06-14T09:30:00+02:00
AT,Vorarlberg,207053,205369,548,7071270,14,2,2022-06-14T09:30:00+02:00
AT,Kärnten,249256,246447,1627,6608915,43,6,2022-06-14T09:30:00+02:00
AT,Salzburg,298125,295046,1141,10604554,20,0,2022-06-14T09:30:00+02:00
AT,Tirol,361284,358189,939,9559661,48,2,2022-06-14T09:30:00+02:00
AT,Steiermark,551502,545722,3393,21018855,52,5,2022-06-14T09:30:00+02:00
AT,Oberösterreich,772810,766183,2840,24383866,65,3,2022-06-14T09:30:00+02:00
AT,Niederösterreich,819941,800024,3646,39324573,113,6,2022-06-14T09:30:00+02:00
AT,Wien,918756,899011,4013,65057831,149,16,2022-06-14T09:30:00+02:00
AT,Österreich,4298563,4233943,18706,188904254,531,43,2022-06-14T09:30:00+02:00
