country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18485,18096,343,2438110,1,1,2021-07-24T09:30:00+02:00
AT,Vorarlberg,31014,30517,308,3824126,3,0,2021-07-24T09:30:00+02:00
AT,Kärnten,40407,39430,822,2547572,7,0,2021-07-24T09:30:00+02:00
AT,Salzburg,49707,48616,588,3956618,4,0,2021-07-24T09:30:00+02:00
AT,Tirol,64295,63355,635,5378780,4,0,2021-07-24T09:30:00+02:00
AT,Steiermark,80107,77578,2092,8776396,6,2,2021-07-24T09:30:00+02:00
AT,Niederösterreich,111489,108597,1824,12647340,16,5,2021-07-24T09:30:00+02:00
AT,Oberösterreich,117724,115574,1758,10010539,4,2,2021-07-24T09:30:00+02:00
AT,Wien,142710,138922,2361,14391665,56,19,2021-07-24T09:30:00+02:00
AT,Österreich,655938,640685,10731,63971146,101,29,2021-07-24T09:30:00+02:00
