country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,63043,54764,476,4538683,79,5,2022-02-25T09:30:00+01:00
AT,Vorarlberg,127602,114749,485,6610872,79,5,2022-02-25T09:30:00+01:00
AT,Kärnten,161105,143814,1161,6215373,192,19,2022-02-25T09:30:00+01:00
AT,Salzburg,199212,182337,839,9988376,106,3,2022-02-25T09:30:00+01:00
AT,Tirol,252996,232191,867,8761383,245,17,2022-02-25T09:30:00+01:00
AT,Steiermark,320247,283654,2619,19082164,353,24,2022-02-25T09:30:00+01:00
AT,Niederösterreich,449576,390681,2777,30154990,435,27,2022-02-25T09:30:00+01:00
AT,Oberösterreich,485877,446331,2475,22462965,395,32,2022-02-25T09:30:00+01:00
AT,Wien,550628,466297,3026,49992345,594,61,2022-02-25T09:30:00+01:00
AT,Österreich,2610286,2314818,14725,157807151,2478,193,2022-02-25T09:30:00+01:00
