country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18345,17961,343,1959166,10,4,2021-06-14T09:30:00+02:00
AT,Vorarlberg,30709,30041,304,2832446,11,7,2021-06-14T09:30:00+02:00
AT,Kärnten,40205,39268,819,1805558,29,3,2021-06-14T09:30:00+02:00
AT,Salzburg,49113,48404,584,2782675,10,1,2021-06-14T09:30:00+02:00
AT,Tirol,63720,62700,633,4631104,23,11,2021-06-14T09:30:00+02:00
AT,Steiermark,79449,77143,2073,6235105,12,3,2021-06-14T09:30:00+02:00
AT,Niederösterreich,110499,107444,1809,9832538,54,26,2021-06-14T09:30:00+02:00
AT,Oberösterreich,116739,114772,1750,7331751,27,11,2021-06-14T09:30:00+02:00
AT,Wien,139953,136390,2347,11048387,131,33,2021-06-14T09:30:00+02:00
AT,Österreich,648732,634123,10662,48458730,307,99,2021-06-14T09:30:00+02:00
