country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,31872,30872,438,3654807,49,12,2021-12-30T09:30:00+01:00
AT,Vorarlberg,63342,60646,427,5604619,45,13,2021-12-30T09:30:00+01:00
AT,Kärnten,83947,81434,1091,5625840,105,22,2021-12-30T09:30:00+01:00
AT,Salzburg,102253,99770,786,8616553,52,18,2021-12-30T09:30:00+01:00
AT,Tirol,120895,116194,803,7290310,127,49,2021-12-30T09:30:00+01:00
AT,Steiermark,152044,146249,2467,16386040,139,35,2021-12-30T09:30:00+01:00
AT,Niederösterreich,219986,212683,2558,21544941,203,60,2021-12-30T09:30:00+01:00
AT,Wien,240434,229695,2789,35252793,282,82,2021-12-30T09:30:00+01:00
AT,Oberösterreich,260222,254683,2342,19250945,119,54,2021-12-30T09:30:00+01:00
AT,Österreich,1274995,1232226,13701,123226848,1121,345,2021-12-30T09:30:00+01:00
