country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,8371,7601,146,105684,68,13,2020-12-14T09:30:00
AT,Vorarlberg,17433,15830,184,195759,110,22,2020-12-14T09:30:00
AT,Kärnten,18224,16151,380,161056,348,27,2020-12-14T09:30:00
AT,Salzburg,24632,21410,264,198229,202,26,2020-12-14T09:30:00
AT,Tirol,37076,34658,407,431328,274,57,2020-12-14T09:30:00
AT,Steiermark,37405,27109,785,357976,589,95,2020-12-14T09:30:00
AT,Niederösterreich,47300,42214,679,610387,484,87,2020-12-14T09:30:00
AT,Oberösterreich,65546,60088,933,431325,766,122,2020-12-14T09:30:00
AT,Wien,66601,59113,752,933328,638,145,2020-12-14T09:30:00
AT,,322588,284174,4530,3425072,3479,594,2020-12-14T09:30:00
