country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,13844,12497,248,772126,74,15,2021-03-15T08:00:00
AT,Vorarlberg,23705,23710,278,990424,17,4,2021-03-15T08:00:00
AT,Kärnten,31446,29112,716,783426,96,16,2021-03-15T08:00:00
AT,Salzburg,40718,37116,511,1075448,100,16,2021-03-15T08:00:00
AT,Tirol,49585,47762,585,1794959,101,25,2021-03-15T08:00:00
AT,Steiermark,60344,54652,1795,2243171,231,36,2021-03-15T08:00:00
AT,Niederösterreich,80621,73772,1434,4130698,380,87,2021-03-15T08:00:00
AT,Oberösterreich,91552,86314,1542,2722516,184,35,2021-03-15T08:00:00
AT,Wien,100829,92331,1764,3833275,478,126,2021-03-15T08:00:00
AT,,492644,457266,8873,18346043,1661,360,2021-03-15T08:00:00
