country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,140284,136052,580,5546821,42,2,2022-09-06T09:30:00+02:00
AT,Vorarlberg,228742,227701,574,7169710,12,1,2022-09-06T09:30:00+02:00
AT,Kärnten,279917,275767,1664,6749264,88,11,2022-09-06T09:30:00+02:00
AT,Salzburg,330726,327685,1180,10838281,71,0,2022-09-06T09:30:00+02:00
AT,Tirol,398006,394741,960,9758592,63,2,2022-09-06T09:30:00+02:00
AT,Steiermark,619332,611341,3455,21634133,113,8,2022-09-06T09:30:00+02:00
AT,Oberösterreich,859854,851123,2932,25022356,103,5,2022-09-06T09:30:00+02:00
AT,Niederösterreich,955288,931292,3898,40234583,167,7,2022-09-06T09:30:00+02:00
AT,Wien,1119203,1097853,4212,69012510,280,18,2022-09-06T09:30:00+02:00
AT,Österreich,4931352,4853555,19455,195966250,939,54,2022-09-06T09:30:00+02:00
