country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,21211,20345,355,3167118,13,2,2021-10-24T09:30:00+02:00
AT,Vorarlberg,35971,34724,326,5133157,8,3,2021-10-24T09:30:00+02:00
AT,Kärnten,47370,44967,853,4682866,77,12,2021-10-24T09:30:00+02:00
AT,Salzburg,60620,57128,617,6652040,67,11,2021-10-24T09:30:00+02:00
AT,Tirol,73928,71187,670,6331933,80,14,2021-10-24T09:30:00+02:00
AT,Steiermark,96863,90371,2167,13335365,132,27,2021-10-24T09:30:00+02:00
AT,Niederösterreich,135377,127346,1941,17282347,192,44,2021-10-24T09:30:00+02:00
AT,Oberösterreich,149661,140964,1849,15643295,209,32,2021-10-24T09:30:00+02:00
AT,Wien,177605,169089,2473,22713854,257,74,2021-10-24T09:30:00+02:00
AT,Österreich,798606,756121,11251,94941975,1035,219,2021-10-24T09:30:00+02:00
