country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,116353,113386,552,5168272,61,11,2022-05-09T09:30:00+02:00
AT,Vorarlberg,202071,200725,544,7037581,19,1,2022-05-09T09:30:00+02:00
AT,Kärnten,244429,240581,1614,6557706,67,4,2022-05-09T09:30:00+02:00
AT,Salzburg,291176,287484,1128,10548254,26,1,2022-05-09T09:30:00+02:00
AT,Tirol,353901,350590,931,9498028,45,2,2022-05-09T09:30:00+02:00
AT,Steiermark,540854,533574,3374,20746627,118,6,2022-05-09T09:30:00+02:00
AT,Oberösterreich,758082,747519,2827,24159465,103,10,2022-05-09T09:30:00+02:00
AT,Niederösterreich,795294,769875,3312,37912128,209,14,2022-05-09T09:30:00+02:00
AT,Wien,883518,857224,3967,62587335,293,34,2022-05-09T09:30:00+02:00
AT,Österreich,4185678,4100958,18249,184215396,941,83,2022-05-09T09:30:00+02:00
