country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18890,18340,343,2739606,9,2,2021-08-25T09:30:00+02:00
AT,Vorarlberg,32264,31327,308,4324131,16,4,2021-08-25T09:30:00+02:00
AT,Kärnten,41511,40291,822,3397100,19,4,2021-08-25T09:30:00+02:00
AT,Salzburg,51576,50095,590,5033576,23,3,2021-08-25T09:30:00+02:00
AT,Tirol,66526,64949,637,5799365,32,6,2021-08-25T09:30:00+02:00
AT,Steiermark,82792,79292,2103,10538602,43,11,2021-08-25T09:30:00+02:00
AT,Niederösterreich,115031,110656,1833,14445035,68,14,2021-08-25T09:30:00+02:00
AT,Oberösterreich,122206,118340,1760,12079011,81,17,2021-08-25T09:30:00+02:00
AT,Wien,149383,142726,2374,16319694,126,25,2021-08-25T09:30:00+02:00
AT,Österreich,680179,656016,10770,74676120,417,86,2021-08-25T09:30:00+02:00
