country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15316,13814,270,917549,94,20,2021-03-27T15:00:00
AT,Vorarlberg,24410,24103,280,1196919,24,1,2021-03-27T15:00:00
AT,Kärnten,33380,30933,739,934164,79,17,2021-03-27T15:00:00
AT,Salzburg,43587,39335,533,1320211,120,24,2021-03-27T15:00:00
AT,Tirol,52670,49864,592,2211937,137,25,2021-03-27T15:00:00
AT,Steiermark,64714,58346,1849,2698663,314,58,2021-03-27T15:00:00
AT,Niederösterreich,88961,80961,1514,5025191,448,105,2021-03-27T15:00:00
AT,Oberösterreich,97488,91243,1582,3252545,280,67,2021-03-27T15:00:00
AT,Wien,111714,100365,1872,4637257,660,187,2021-03-27T15:00:00
AT,,532240,488964,9231,22194436,2156,504,2021-03-27T15:00:00
