country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,7280,5793,89,95965,97,21,2020-11-29T09:30:00
AT,Kärnten,14686,10780,191,146807,419,34,2020-11-29T09:30:00
AT,Vorarlberg,15375,12558,122,171826,152,31,2020-11-29T09:30:00
AT,Salzburg,21016,14943,163,179864,246,24,2020-11-29T09:30:00
AT,Steiermark,30821,18155,505,323543,730,127,2020-11-29T09:30:00
AT,Tirol,32624,27840,324,402018,378,71,2020-11-29T09:30:00
AT,Niederösterreich,40388,31664,495,527200,565,103,2020-11-29T09:30:00
AT,Oberösterreich,56997,47563,604,408365,1012,146,2020-11-29T09:30:00
AT,Wien,58983,47702,612,827676,652,134,2020-11-29T09:30:00
AT,,278170,216998,3105,3083264,4251,691,2020-11-29T09:30:00
