country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18115,17536,333,1486326,20,12,2021-05-14T09:30:00+02:00
AT,Vorarlberg,29631,27941,301,2358960,30,10,2021-05-14T09:30:00+02:00
AT,Kärnten,39513,37960,810,1311813,47,6,2021-05-14T09:30:00+02:00
AT,Salzburg,48882,47400,576,1870174,45,14,2021-05-14T09:30:00+02:00
AT,Tirol,62071,60243,626,3790391,70,29,2021-05-14T09:30:00+02:00
AT,Steiermark,77722,73103,2035,4221618,192,34,2021-05-14T09:30:00+02:00
AT,Niederösterreich,108246,103877,1765,8055822,171,61,2021-05-14T09:30:00+02:00
AT,Oberösterreich,114471,110821,1732,4978489,145,46,2021-05-14T09:30:00+02:00
AT,Wien,137129,133642,2277,7866320,272,110,2021-05-14T09:30:00+02:00
AT,Österreich,635780,612523,10455,35939913,992,322,2021-05-14T09:30:00+02:00
