country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17674,17213,330,1393362,38,17,2021-05-07T08:00:00
AT,Vorarlberg,28506,26804,296,2158163,51,9,2021-05-07T08:00:00
AT,Kärnten,39064,37124,801,1225046,52,10,2021-05-07T08:00:00
AT,Salzburg,49337,46426,570,1743147,72,20,2021-05-07T08:00:00
AT,Tirol,60919,58780,625,3585669,96,24,2021-05-07T08:00:00
AT,Steiermark,76937,70785,2020,3978238,264,43,2021-05-07T08:00:00
AT,Niederösterreich,105162,101741,1741,7634765,271,79,2021-05-07T08:00:00
AT,Oberösterreich,113313,108577,1716,4706863,198,63,2021-05-07T08:00:00
AT,Wien,133998,130472,2234,7277006,438,169,2021-05-07T08:00:00
AT,,624910,597922,10333,33702259,1480,434,2021-05-07T08:00:00
