country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,6747,4961,71,91987,115,16,2020-11-24T15:00:00
AT,Kärnten,12508,8428,143,139758,412,35,2020-11-24T15:00:00
AT,Vorarlberg,14474,10909,96,162602,187,40,2020-11-24T15:00:00
AT,Salzburg,18891,12256,128,169616,220,24,2020-11-24T15:00:00
AT,Steiermark,27695,14745,432,308258,753,121,2020-11-24T15:00:00
AT,Tirol,30349,24115,272,388066,452,67,2020-11-24T15:00:00
AT,Niederösterreich,37250,26708,423,498181,709,108,2020-11-24T15:00:00
AT,Oberösterreich,52160,40714,451,383582,1065,148,2020-11-24T15:00:00
AT,Wien,55767,39784,561,787877,736,145,2020-11-24T15:00:00
AT,,255841,182620,2577,2929927,4649,704,2020-11-24T15:00:00
