country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118580,117013,556,5317090,35,3,2022-05-31T09:30:00+02:00
AT,Vorarlberg,204625,203644,547,7058910,8,0,2022-05-31T09:30:00+02:00
AT,Kärnten,247607,244875,1623,6591553,35,4,2022-05-31T09:30:00+02:00
AT,Salzburg,295225,292492,1139,10580601,15,0,2022-05-31T09:30:00+02:00
AT,Tirol,358198,356217,937,9538747,42,4,2022-05-31T09:30:00+02:00
AT,Steiermark,547715,542818,3386,20940744,53,8,2022-05-31T09:30:00+02:00
AT,Oberösterreich,767112,761102,2838,24278968,42,5,2022-05-31T09:30:00+02:00
AT,Niederösterreich,809957,792558,3626,38936306,107,5,2022-05-31T09:30:00+02:00
AT,Wien,903124,888178,4000,64254942,138,14,2022-05-31T09:30:00+02:00
AT,Österreich,4252143,4198897,18652,187497861,475,43,2022-05-31T09:30:00+02:00
