country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118842,117216,557,5242424,33,5,2022-06-03T09:30:00+02:00
AT,Vorarlberg,205071,203853,548,7061685,11,1,2022-06-03T09:30:00+02:00
AT,Kärnten,247930,245457,1625,6597659,38,4,2022-06-03T09:30:00+02:00
AT,Salzburg,295826,292902,1139,10585317,18,0,2022-06-03T09:30:00+02:00
AT,Tirol,358908,356535,937,9543759,33,2,2022-06-03T09:30:00+02:00
AT,Steiermark,548526,543425,3387,20965433,54,9,2022-06-03T09:30:00+02:00
AT,Oberösterreich,768427,762022,2839,24313469,39,1,2022-06-03T09:30:00+02:00
AT,Niederösterreich,812068,793899,3632,39136445,103,7,2022-06-03T09:30:00+02:00
AT,Wien,906519,891572,4001,64598585,138,18,2022-06-03T09:30:00+02:00
AT,Österreich,4262117,4206881,18665,188044776,467,47,2022-06-03T09:30:00+02:00
