country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,115985,113000,552,5163282,61,11,2022-05-07T09:30:00+02:00
AT,Vorarlberg,201836,200347,544,7036049,17,1,2022-05-07T09:30:00+02:00
AT,Kärnten,244026,240083,1614,6555939,71,4,2022-05-07T09:30:00+02:00
AT,Salzburg,290850,287140,1128,10545726,26,1,2022-05-07T09:30:00+02:00
AT,Tirol,353493,350024,931,9494665,45,2,2022-05-07T09:30:00+02:00
AT,Steiermark,540264,532457,3374,20738195,118,6,2022-05-07T09:30:00+02:00
AT,Oberösterreich,757008,745906,2827,24153034,107,8,2022-05-07T09:30:00+02:00
AT,Niederösterreich,793116,766927,3307,37900336,230,14,2022-05-07T09:30:00+02:00
AT,Wien,881350,854260,3965,62482170,308,31,2022-05-07T09:30:00+02:00
AT,Österreich,4177928,4090144,18242,184069396,983,78,2022-05-07T09:30:00+02:00
