country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18477,18094,343,2424732,2,0,2021-07-23T09:30:00+02:00
AT,Vorarlberg,31001,30514,308,3802538,2,0,2021-07-23T09:30:00+02:00
AT,Kärnten,40384,39409,822,2547361,7,0,2021-07-23T09:30:00+02:00
AT,Salzburg,49676,48591,588,3920707,4,0,2021-07-23T09:30:00+02:00
AT,Tirol,64263,63331,635,5367306,3,0,2021-07-23T09:30:00+02:00
AT,Steiermark,80076,77560,2092,8704450,7,2,2021-07-23T09:30:00+02:00
AT,Niederösterreich,111450,108555,1824,12572713,15,4,2021-07-23T09:30:00+02:00
AT,Oberösterreich,117660,115527,1757,9926548,4,2,2021-07-23T09:30:00+02:00
AT,Wien,142602,138849,2361,14305095,56,17,2021-07-23T09:30:00+02:00
AT,Österreich,655589,640430,10730,63571450,100,25,2021-07-23T09:30:00+02:00
