country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18342,17959,343,1944166,9,4,2021-06-13T09:30:00+02:00
AT,Vorarlberg,30698,30041,304,2828315,10,7,2021-06-13T09:30:00+02:00
AT,Kärnten,40204,39264,819,1805141,31,3,2021-06-13T09:30:00+02:00
AT,Salzburg,49112,48403,584,2751407,12,2,2021-06-13T09:30:00+02:00
AT,Tirol,63710,62650,633,4620870,24,11,2021-06-13T09:30:00+02:00
AT,Steiermark,79449,77129,2073,6171433,12,3,2021-06-13T09:30:00+02:00
AT,Niederösterreich,110480,107381,1808,9797671,54,28,2021-06-13T09:30:00+02:00
AT,Oberösterreich,116729,114722,1750,7240165,26,11,2021-06-13T09:30:00+02:00
AT,Wien,139896,136390,2347,10986811,131,33,2021-06-13T09:30:00+02:00
AT,Österreich,648620,633939,10661,48145979,309,102,2021-06-13T09:30:00+02:00
