country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,21010,20208,354,3139198,9,1,2021-10-21T09:30:00+02:00
AT,Vorarlberg,35603,34606,325,5093003,7,3,2021-10-21T09:30:00+02:00
AT,Kärnten,46703,44627,852,4673453,66,16,2021-10-21T09:30:00+02:00
AT,Salzburg,59665,56655,615,6566082,56,13,2021-10-21T09:30:00+02:00
AT,Tirol,73119,70840,668,6307111,68,12,2021-10-21T09:30:00+02:00
AT,Steiermark,95421,89590,2163,13200327,127,25,2021-10-21T09:30:00+02:00
AT,Niederösterreich,133115,126079,1929,17145124,170,38,2021-10-21T09:30:00+02:00
AT,Oberösterreich,146937,139281,1845,15481035,202,29,2021-10-21T09:30:00+02:00
AT,Wien,176071,168048,2469,22421570,263,77,2021-10-21T09:30:00+02:00
AT,Österreich,787644,749934,11220,94026903,968,214,2021-10-21T09:30:00+02:00
