country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,26433,23238,377,3358872,81,9,2021-11-19T09:30:00+01:00
AT,Vorarlberg,46597,38267,345,5406706,99,17,2021-11-19T09:30:00+01:00
AT,Kärnten,61749,51176,884,5200744,254,35,2021-11-19T09:30:00+01:00
AT,Salzburg,83240,66960,660,7582923,211,31,2021-11-19T09:30:00+01:00
AT,Tirol,93506,80130,689,6682343,196,38,2021-11-19T09:30:00+01:00
AT,Steiermark,121488,103838,2259,14719491,406,80,2021-11-19T09:30:00+01:00
AT,Niederösterreich,177554,152885,2137,18582884,544,95,2021-11-19T09:30:00+01:00
AT,Wien,206628,183569,2587,26917403,437,106,2021-11-19T09:30:00+01:00
AT,Oberösterreich,210079,176419,2013,17426088,643,109,2021-11-19T09:30:00+01:00
AT,Österreich,1027274,876482,11951,105877454,2871,520,2021-11-19T09:30:00+01:00
