country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,140490,136363,580,5553495,35,0,2022-09-08T09:30:00+02:00
AT,Vorarlberg,229009,227927,574,7171529,26,1,2022-09-08T09:30:00+02:00
AT,Kärnten,280380,276444,1664,6753173,88,6,2022-09-08T09:30:00+02:00
AT,Salzburg,331131,328064,1180,10840927,73,0,2022-09-08T09:30:00+02:00
AT,Tirol,398531,395148,961,9762018,54,2,2022-09-08T09:30:00+02:00
AT,Steiermark,620539,612304,3455,21659074,107,3,2022-09-08T09:30:00+02:00
AT,Oberösterreich,861381,852204,2936,25042835,106,4,2022-09-08T09:30:00+02:00
AT,Niederösterreich,957638,933248,3902,40247109,158,7,2022-09-08T09:30:00+02:00
AT,Wien,1121669,1100942,4221,69096055,280,20,2022-09-08T09:30:00+02:00
AT,Österreich,4940768,4862644,19473,196126215,927,43,2022-09-08T09:30:00+02:00
