country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,121596,118991,559,5296934,33,3,2022-06-22T09:30:00+02:00
AT,Vorarlberg,209430,207163,548,7080581,22,2,2022-06-22T09:30:00+02:00
AT,Kärnten,250658,247559,1630,6617326,38,2,2022-06-22T09:30:00+02:00
AT,Salzburg,301281,297253,1144,10623733,37,0,2022-06-22T09:30:00+02:00
AT,Tirol,364633,359990,939,9576139,69,5,2022-06-22T09:30:00+02:00
AT,Steiermark,556684,548348,3395,21065954,62,7,2022-06-22T09:30:00+02:00
AT,Oberösterreich,779083,769812,2849,24504374,77,3,2022-06-22T09:30:00+02:00
AT,Niederösterreich,832035,806149,3659,39467754,158,9,2022-06-22T09:30:00+02:00
AT,Wien,936991,906580,4021,65461265,157,19,2022-06-22T09:30:00+02:00
AT,Österreich,4352391,4261845,18744,189694060,653,50,2022-06-22T09:30:00+02:00
