country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,30941,29415,419,3538498,66,18,2021-12-13T09:30:00+01:00
AT,Vorarlberg,60324,50935,398,5534592,146,27,2021-12-13T09:30:00+01:00
AT,Kärnten,81244,74326,1018,5483601,262,49,2021-12-13T09:30:00+01:00
AT,Salzburg,100098,94271,760,8212971,174,25,2021-12-13T09:30:00+01:00
AT,Tirol,115180,108197,770,7025875,234,67,2021-12-13T09:30:00+01:00
AT,Steiermark,147055,135761,2411,15685536,345,81,2021-12-13T09:30:00+01:00
AT,Niederösterreich,212731,200693,2454,19237506,402,96,2021-12-13T09:30:00+01:00
AT,Wien,230895,217003,2726,31942979,448,110,2021-12-13T09:30:00+01:00
AT,Oberösterreich,253736,243591,2262,18556465,374,100,2021-12-13T09:30:00+01:00
AT,Österreich,1232204,1154192,13218,115218023,2451,573,2021-12-13T09:30:00+01:00
