country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18398,18004,343,2122735,7,2,2021-06-27T09:30:00+02:00
AT,Vorarlberg,30768,30396,306,3372599,7,2,2021-06-27T09:30:00+02:00
AT,Kärnten,40226,39384,819,2004600,18,3,2021-06-27T09:30:00+02:00
AT,Salzburg,49165,48520,585,3182300,3,0,2021-06-27T09:30:00+02:00
AT,Tirol,63808,63106,634,4945351,11,5,2021-06-27T09:30:00+02:00
AT,Steiermark,79527,77340,2089,7108156,4,1,2021-06-27T09:30:00+02:00
AT,Niederösterreich,110764,108052,1815,10860588,24,12,2021-06-27T09:30:00+02:00
AT,Oberösterreich,116931,115154,1757,8230399,19,11,2021-06-27T09:30:00+02:00
AT,Wien,140674,137468,2352,12199720,94,26,2021-06-27T09:30:00+02:00
AT,Österreich,650261,637424,10700,54026448,187,62,2021-06-27T09:30:00+02:00
