country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,124952,121230,562,5336560,33,3,2022-07-03T09:30:00+02:00
AT,Vorarlberg,213342,210598,549,7096687,36,3,2022-07-03T09:30:00+02:00
AT,Kärnten,254656,249858,1631,6634700,42,0,2022-07-03T09:30:00+02:00
AT,Salzburg,306460,301689,1145,10650422,38,0,2022-07-03T09:30:00+02:00
AT,Tirol,370334,364085,940,9605891,76,3,2022-07-03T09:30:00+02:00
AT,Steiermark,567383,555488,3400,21154416,115,7,2022-07-03T09:30:00+02:00
AT,Oberösterreich,792680,779276,2853,24575520,127,5,2022-07-03T09:30:00+02:00
AT,Niederösterreich,854234,822449,3677,39584115,201,8,2022-07-03T09:30:00+02:00
AT,Wien,973529,924988,4041,66130812,206,21,2022-07-03T09:30:00+02:00
AT,Österreich,4457570,4329661,18798,190769123,874,50,2022-07-03T09:30:00+02:00
