country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,13490,12214,245,725692,71,10,2021-03-11T08:00:00
AT,Vorarlberg,23558,23546,278,940650,25,4,2021-03-11T08:00:00
AT,Kärnten,30822,28500,705,780153,99,15,2021-03-11T08:00:00
AT,Salzburg,39900,36490,505,1001876,103,13,2021-03-11T08:00:00
AT,Tirol,48874,47272,585,1656543,87,19,2021-03-11T08:00:00
AT,Steiermark,59088,53809,1785,2117895,246,34,2021-03-11T08:00:00
AT,Niederösterreich,78359,71880,1401,3885068,379,75,2021-03-11T08:00:00
AT,Oberösterreich,89998,85068,1531,2560979,152,25,2021-03-11T08:00:00
AT,Wien,97877,90274,1741,3660447,443,120,2021-03-11T08:00:00
AT,,481966,449053,8776,17329303,1605,315,2021-03-11T08:00:00
