country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Schaffhausen,SH,33236.0,133.0,,5.0,0.0,2022-06-26
CH,Zug,ZG,51953.0,170.0,,7.0,1.0,2022-06-26
CH,Neuchâtel,NE,78780.0,470.0,,36.0,1.0,2022-06-26
CH,Thurgau,TG,122799.0,692.0,,18.0,4.0,2022-06-26
CH,Basel-Landschaft,BL,129971.0,299.0,,16.0,2.0,2022-06-26
CH,Fribourg,FR,145750.0,577.0,,20.0,1.0,2022-06-26
CH,Lucerne,LU,183174.0,,,,,2022-06-26
CH,St. Gallen,SG,216636.0,,,11.0,0.0,2022-06-26
CH,Geneva,GE,219374.0,,,238.0,1.0,2022-06-26
CH,Zürich,ZH,656424.0,1803.0,,108.0,6.0,2022-06-26
CH,,,3530174.0,13793.0,1020797.0,1141.0,67.0,2022-06-26
CH,Aargau,AG,,,,,,2022-06-26
CH,Appenzell Innerrhoden,AI,,,,,,2022-06-26
CH,Appenzell Ausserrhoden,AR,,,,,,2022-06-26
CH,Berne,BE,,,,,,2022-06-26
CH,Basel-Stadt,BS,,,,,,2022-06-26
CH,Glarus,GL,,,,,,2022-06-26
CH,Grisons,GR,,,,,,2022-06-26
CH,Jura,JU,,,,,,2022-06-26
CH,Nidwalden,NW,,,,,,2022-06-26
CH,Obwalden,OW,,,,,,2022-06-26
CH,Solothurn,SO,,,,,,2022-06-26
CH,Schwyz,SZ,,,,,,2022-06-26
CH,Ticino,TI,,,,,,2022-06-26
CH,Uri,UR,,,,,,2022-06-26
CH,Vaud,VD,,,,136.0,5.0,2022-06-26
CH,Valais,VS,,,,,,2022-06-26
