country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,17328.0,61.0,,0.0,,2022-06-29
CH,Nidwalden,NW,18867.0,36.0,,1.0,0.0,2022-06-29
CH,Schaffhausen,SH,33415.0,133.0,,4.0,1.0,2022-06-29
CH,Zug,ZG,52121.0,170.0,,10.0,0.0,2022-06-29
CH,Basel-Stadt,BS,86820.0,290.0,,74.0,3.0,2022-06-29
CH,Solothurn,SO,118610.0,367.0,,19.0,1.0,2022-06-29
CH,Lucerne,LU,183876.0,,,,,2022-06-29
CH,Geneva,GE,221051.0,,,298.0,3.0,2022-06-29
CH,Zürich,ZH,660451.0,1807.0,,124.0,5.0,2022-06-29
CH,,,3539969.0,13798.0,1020797.0,1260.0,73.0,2022-06-29
CH,Aargau,AG,,,,,,2022-06-29
CH,Appenzell Innerrhoden,AI,,,,,,2022-06-29
CH,Appenzell Ausserrhoden,AR,,,,,,2022-06-29
CH,Berne,BE,,,,,,2022-06-29
CH,Basel-Landschaft,BL,,,,,,2022-06-29
CH,Fribourg,FR,,,,,,2022-06-29
CH,Glarus,GL,,,,,,2022-06-29
CH,Grisons,GR,,,,,,2022-06-29
CH,Jura,JU,,,,,,2022-06-29
CH,Neuchâtel,NE,,,,,,2022-06-29
CH,St. Gallen,SG,,,,,,2022-06-29
CH,Schwyz,SZ,,,,,,2022-06-29
CH,Thurgau,TG,,,,,,2022-06-29
CH,Ticino,TI,,,,,,2022-06-29
CH,Uri,UR,,,,,,2022-06-29
CH,Vaud,VD,,,,,,2022-06-29
CH,Valais,VS,,,,,,2022-06-29
