country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1238.0,15.0,,,,2021-07-08
CH,Obwalden,OW,2605.0,39.0,,0.0,,2021-07-08
CH,Nidwalden,NW,2741.0,23.0,,0.0,0.0,2021-07-08
CH,Glarus,GL,2820.0,78.0,,0.0,0.0,2021-07-08
CH,Uri,UR,3266.0,50.0,,0.0,,2021-07-08
CH,Schaffhausen,SH,4828.0,78.0,,0.0,0.0,2021-07-08
CH,Jura,JU,7103.0,145.0,,0.0,0.0,2021-07-08
CH,Zug,ZG,8538.0,121.0,,2.0,0.0,2021-07-08
CH,Schwyz,SZ,12393.0,238.0,,,,2021-07-08
CH,Basel-Stadt,BS,12999.0,205.0,,0.0,2.0,2021-07-08
CH,Grisons,GR,13688.0,192.0,,1.0,0.0,2021-07-08
CH,Neuchâtel,NE,17510.0,404.0,,0.0,1.0,2021-07-08
CH,Solothurn,SO,17999.0,,,,,2021-07-08
CH,Basel-Landschaft,BL,18276.0,219.0,,0.0,1.0,2021-07-08
CH,Thurgau,TG,19012.0,457.0,,4.0,0.0,2021-07-08
CH,Lucerne,LU,29025.0,,,6.0,,2021-07-08
CH,Fribourg,FR,32599.0,491.0,,3.0,0.0,2021-07-08
CH,Ticino,TI,33328.0,995.0,,0.0,0.0,2021-07-08
CH,Valais,VS,38231.0,673.0,,4.0,2.0,2021-07-08
CH,St. Gallen,SG,42968.0,716.0,,1.0,2.0,2021-07-08
CH,Aargau,AG,48053.0,704.0,,2.0,0.0,2021-07-08
CH,Geneva,GE,54705.0,880.0,,64.0,1.0,2021-07-08
CH,Berne,BE,65795.0,1101.0,,2.0,2.0,2021-07-08
CH,Zürich,ZH,112982.0,1417.0,,4.0,8.0,2021-07-08
CH,,,690988.0,10915.0,412206.0,153.0,40.0,2021-07-08
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-08
CH,Vaud,VD,,,,,,2021-07-08
