country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,90.0,0.0,,0.0,,2020-07-23
CH,Schaffhausen,SH,106.0,8.0,,1.0,0.0,2020-07-23
CH,Appenzell Ausserrhoden,AR,107.0,3.0,,1.0,1.0,2020-07-23
CH,Uri,UR,115.0,7.0,,1.0,,2020-07-23
CH,Nidwalden,NW,128.0,3.0,,0.0,0.0,2020-07-23
CH,Glarus,GL,138.0,13.0,,1.0,,2020-07-23
CH,Jura,JU,252.0,7.0,,2.0,0.0,2020-07-23
CH,Zug,ZG,270.0,9.0,,1.0,0.0,2020-07-23
CH,Schwyz,SZ,382.0,25.0,,,,2020-07-23
CH,Thurgau,TG,446.0,19.0,,2.0,0.0,2020-07-23
CH,Solothurn,SO,509.0,18.0,,1.0,,2020-07-23
CH,Neuchâtel,NE,770.0,84.0,,2.0,0.0,2020-07-23
CH,Lucerne,LU,811.0,20.0,,2.0,3.0,2020-07-23
CH,Grisons,GR,884.0,50.0,,2.0,0.0,2020-07-23
CH,Basel-Landschaft,BL,944.0,34.0,,0.0,0.0,2020-07-23
CH,St. Gallen,SG,957.0,40.0,,1.0,2.0,2020-07-23
CH,Basel-Stadt,BS,1033.0,51.0,,2.0,2.0,2020-07-23
CH,Fribourg,FR,1323.0,85.0,,1.0,1.0,2020-07-23
CH,Aargau,AG,1519.0,48.0,,8.0,1.0,2020-07-23
CH,Berne,BE,2049.0,92.0,,,,2020-07-23
CH,Valais,VS,2092.0,139.0,,8.0,1.0,2020-07-23
CH,Ticino,TI,3416.0,350.0,,4.0,1.0,2020-07-23
CH,Zürich,ZH,4320.0,135.0,,20.0,4.0,2020-07-23
CH,Geneva,GE,5220.0,375.0,,1.0,1.0,2020-07-23
CH,Vaud,VD,5866.0,302.0,,11.0,5.0,2020-07-23
CH,,,33772.0,1917.0,52434.0,78.0,25.0,2020-07-23
CH,Appenzell Innerrhoden,AI,,,,,,2020-07-23
