country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1580.0,16.0,,,,2021-09-10
CH,Obwalden,OW,3086.0,39.0,,0.0,,2021-09-10
CH,Nidwalden,NW,3119.0,23.0,,2.0,1.0,2021-09-10
CH,Uri,UR,3581.0,51.0,,3.0,,2021-09-10
CH,Glarus,GL,3697.0,79.0,,4.0,1.0,2021-09-10
CH,Schaffhausen,SH,5913.0,80.0,,,,2021-09-10
CH,Jura,JU,7991.0,119.0,,6.0,2.0,2021-09-10
CH,Zug,ZG,9907.0,126.0,,10.0,3.0,2021-09-10
CH,Schwyz,SZ,14368.0,242.0,,,,2021-09-10
CH,Basel-Stadt,BS,15704.0,212.0,,17.0,14.0,2021-09-10
CH,Grisons,GR,15937.0,196.0,,14.0,6.0,2021-09-10
CH,Neuchâtel,NE,19252.0,406.0,,10.0,2.0,2021-09-10
CH,Solothurn,SO,21957.0,275.0,,18.0,13.0,2021-09-10
CH,Basel-Landschaft,BL,22035.0,225.0,,10.0,4.0,2021-09-10
CH,Thurgau,TG,23441.0,468.0,,20.0,23.0,2021-09-10
CH,Lucerne,LU,34340.0,,,38.0,,2021-09-10
CH,Fribourg,FR,35448.0,492.0,,21.0,6.0,2021-09-10
CH,Ticino,TI,35621.0,999.0,,15.0,7.0,2021-09-10
CH,Valais,VS,41604.0,673.0,,13.0,10.0,2021-09-10
CH,St. Gallen,SG,50958.0,,,27.0,19.0,2021-09-10
CH,Aargau,AG,57209.0,719.0,,55.0,22.0,2021-09-10
CH,Geneva,GE,61543.0,787.0,,91.0,14.0,2021-09-10
CH,Berne,BE,76667.0,1148.0,,51.0,39.0,2021-09-10
CH,Zürich,ZH,132783.0,1461.0,,124.0,62.0,2021-09-10
CH,,,793359.0,10978.0,504301.0,645.0,300.0,2021-09-10
CH,Appenzell Ausserrhoden,AR,,,,,,2021-09-10
CH,Vaud,VD,,,,,,2021-09-10
