country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-07-01
CH,Obwalden,OW,83.0,0.0,,0.0,,2020-07-01
CH,Schaffhausen,SH,85.0,7.0,,0.0,0.0,2020-07-01
CH,Appenzell Ausserrhoden,AR,103.0,3.0,,3.0,0.0,2020-07-01
CH,Uri,UR,103.0,7.0,,0.0,,2020-07-01
CH,Nidwalden,NW,124.0,3.0,,0.0,0.0,2020-07-01
CH,Glarus,GL,129.0,13.0,,0.0,,2020-07-01
CH,Jura,JU,220.0,0.0,,1.0,0.0,2020-07-01
CH,Zug,ZG,227.0,9.0,,0.0,0.0,2020-07-01
CH,Schwyz,SZ,332.0,23.0,,,,2020-07-01
CH,Thurgau,TG,402.0,19.0,,2.0,0.0,2020-07-01
CH,Solothurn,SO,461.0,17.0,,,,2020-07-01
CH,Neuchâtel,NE,748.0,84.0,,1.0,0.0,2020-07-01
CH,Grisons,GR,836.0,50.0,,0.0,0.0,2020-07-01
CH,St. Gallen,SG,848.0,38.0,,,,2020-07-01
CH,Basel-Landschaft,BL,905.0,34.0,,0.0,0.0,2020-07-01
CH,Basel-Stadt,BS,985.0,50.0,,0.0,0.0,2020-07-01
CH,Fribourg,FR,1234.0,85.0,,3.0,0.0,2020-07-01
CH,Aargau,AG,1316.0,48.0,,1.0,1.0,2020-07-01
CH,Berne,BE,1931.0,92.0,,7.0,0.0,2020-07-01
CH,Valais,VS,2030.0,139.0,,8.0,2.0,2020-07-01
CH,Ticino,TI,3329.0,350.0,,2.0,0.0,2020-07-01
CH,Zürich,ZH,3833.0,134.0,,11.0,2.0,2020-07-01
CH,Geneva,GE,5109.0,283.0,,3.0,1.0,2020-07-01
CH,Vaud,VD,5596.0,302.0,,12.0,4.0,2020-07-01
CH,,,31739.0,1810.0,37875.0,74.0,15.0,2020-07-01
CH,Lucerne,LU,,20.0,,3.0,2.0,2020-07-01
