country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,2260.0,20.0,,,,2021-11-23
CH,Obwalden,OW,4600.0,52.0,,4.0,,2021-11-23
CH,Nidwalden,NW,4654.0,27.0,,1.0,2.0,2021-11-23
CH,Uri,UR,4719.0,54.0,,4.0,,2021-11-23
CH,Glarus,GL,4813.0,95.0,,7.0,,2021-11-23
CH,Schaffhausen,SH,7508.0,92.0,,6.0,3.0,2021-11-23
CH,Jura,JU,8822.0,181.0,,7.0,2.0,2021-11-23
CH,Zug,ZG,12513.0,137.0,,15.0,5.0,2021-11-23
CH,Basel-Stadt,BS,18793.0,224.0,,69.0,11.0,2021-11-23
CH,Schwyz,SZ,20160.0,275.0,,,,2021-11-23
CH,Grisons,GR,21028.0,206.0,,35.0,3.0,2021-11-23
CH,Neuchâtel,NE,21437.0,418.0,,9.0,5.0,2021-11-23
CH,Solothurn,SO,25817.0,287.0,,22.0,8.0,2021-11-23
CH,Basel-Landschaft,BL,27158.0,238.0,,41.0,4.0,2021-11-23
CH,Thurgau,TG,31830.0,516.0,,28.0,8.0,2021-11-23
CH,Ticino,TI,37968.0,1008.0,,44.0,6.0,2021-11-23
CH,Fribourg,FR,40443.0,510.0,,27.0,5.0,2021-11-23
CH,Lucerne,LU,43492.0,,,46.0,,2021-11-23
CH,Valais,VS,46483.0,697.0,,49.0,7.0,2021-11-23
CH,Geneva,GE,67732.0,897.0,,96.0,9.0,2021-11-23
CH,Aargau,AG,67830.0,756.0,,65.0,11.0,2021-11-23
CH,St. Gallen,SG,67915.0,760.0,,66.0,6.0,2021-11-23
CH,Berne,BE,96211.0,1212.0,,125.0,29.0,2021-11-23
CH,Zürich,ZH,159011.0,1523.0,,118.0,31.0,2021-11-23
CH,,,948582.0,11628.0,658621.0,968.0,186.0,2021-11-23
CH,Appenzell Ausserrhoden,AR,,,,,,2021-11-23
CH,Vaud,VD,,,,,,2021-11-23
