country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1442.0,16.0,,,,2021-09-02
CH,Obwalden,OW,2964.0,39.0,,2.0,,2021-09-02
CH,Nidwalden,NW,3016.0,23.0,,0.0,2.0,2021-09-02
CH,Glarus,GL,3430.0,78.0,,7.0,2.0,2021-09-02
CH,Uri,UR,3461.0,51.0,,5.0,,2021-09-02
CH,Schaffhausen,SH,5666.0,79.0,,4.0,4.0,2021-09-02
CH,Jura,JU,7797.0,134.0,,6.0,2.0,2021-09-02
CH,Zug,ZG,9622.0,124.0,,4.0,2.0,2021-09-02
CH,Schwyz,SZ,13844.0,242.0,,,,2021-09-02
CH,Basel-Stadt,BS,15312.0,211.0,,24.0,14.0,2021-09-02
CH,Grisons,GR,15462.0,195.0,,17.0,4.0,2021-09-02
CH,Neuchâtel,NE,18877.0,404.0,,5.0,4.0,2021-09-02
CH,Solothurn,SO,21024.0,,,,,2021-09-02
CH,Basel-Landschaft,BL,21469.0,224.0,,9.0,4.0,2021-09-02
CH,Thurgau,TG,22264.0,464.0,,18.0,23.0,2021-09-02
CH,Lucerne,LU,33009.0,,,45.0,,2021-09-02
CH,Fribourg,FR,34734.0,491.0,,25.0,5.0,2021-09-02
CH,Ticino,TI,35399.0,999.0,,24.0,7.0,2021-09-02
CH,Valais,VS,40896.0,673.0,,16.0,10.0,2021-09-02
CH,St. Gallen,SG,49001.0,726.0,,41.0,23.0,2021-09-02
CH,Aargau,AG,55404.0,717.0,,50.0,24.0,2021-09-02
CH,Geneva,GE,60712.0,787.0,,91.0,16.0,2021-09-02
CH,Berne,BE,74504.0,1135.0,,,,2021-09-02
CH,Zürich,ZH,128249.0,1445.0,,118.0,70.0,2021-09-02
CH,,,771894.0,10938.0,502796.0,678.0,289.0,2021-09-02
CH,Appenzell Ausserrhoden,AR,,,,,,2021-09-02
CH,Vaud,VD,,,,,,2021-09-02
