country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,823.0,15.0,,3.0,,2021-01-26
CH,Uri,UR,1677.0,37.0,,4.0,,2021-01-26
CH,Obwalden,OW,1707.0,35.0,,9.0,,2021-01-26
CH,Nidwalden,NW,1816.0,16.0,,11.0,2.0,2021-01-26
CH,Glarus,GL,2032.0,56.0,,17.0,2.0,2021-01-26
CH,Schaffhausen,SH,3431.0,63.0,,6.0,0.0,2021-01-26
CH,Jura,JU,5177.0,124.0,,14.0,1.0,2021-01-26
CH,Zug,ZG,5875.0,107.0,,6.0,2.0,2021-01-26
CH,Schwyz,SZ,8935.0,190.0,,,,2021-01-26
CH,Basel-Stadt,BS,9188.0,176.0,,41.0,10.0,2021-01-26
CH,Grisons,GR,9735.0,162.0,,25.0,7.0,2021-01-26
CH,Solothurn,SO,12446.0,243.0,,24.0,5.0,2021-01-26
CH,Basel-Landschaft,BL,12635.0,200.0,,19.0,6.0,2021-01-26
CH,Neuchâtel,NE,12976.0,361.0,,21.0,4.0,2021-01-26
CH,Thurgau,TG,13998.0,383.0,,21.0,15.0,2021-01-26
CH,Lucerne,LU,20362.0,283.0,,77.0,,2021-01-26
CH,Fribourg,FR,25427.0,444.0,,38.0,6.0,2021-01-26
CH,Ticino,TI,26584.0,921.0,,165.0,30.0,2021-01-26
CH,Valais,VS,29016.0,585.0,,136.0,13.0,2021-01-26
CH,St. Gallen,SG,32036.0,629.0,,60.0,17.0,2021-01-26
CH,Aargau,AG,34055.0,595.0,,97.0,12.0,2021-01-26
CH,Berne,BE,49333.0,942.0,,112.0,29.0,2021-01-26
CH,Vaud,VD,62632.0,874.0,,219.0,44.0,2021-01-26
CH,Zürich,ZH,80880.0,1152.0,,177.0,62.0,2021-01-26
CH,Geneva,GE,167544.0,829.0,,111.0,7.0,2021-01-26
CH,,,633187.0,9472.0,303564.0,1436.0,290.0,2021-01-26
CH,Appenzell Ausserrhoden,AR,,,,,,2021-01-26
