country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1238.0,15.0,,,,2021-06-30
CH,Obwalden,OW,2600.0,39.0,,0.0,,2021-06-30
CH,Nidwalden,NW,2735.0,23.0,,0.0,0.0,2021-06-30
CH,Glarus,GL,2809.0,78.0,,2.0,0.0,2021-06-30
CH,Uri,UR,3266.0,50.0,,1.0,,2021-06-30
CH,Schaffhausen,SH,4808.0,78.0,,0.0,1.0,2021-06-30
CH,Jura,JU,7123.0,102.0,,0.0,0.0,2021-06-30
CH,Zug,ZG,8465.0,121.0,,1.0,0.0,2021-06-30
CH,Schwyz,SZ,12331.0,238.0,,,,2021-06-30
CH,Basel-Stadt,BS,12966.0,205.0,,5.0,3.0,2021-06-30
CH,Grisons,GR,13625.0,192.0,,1.0,0.0,2021-06-30
CH,Neuchâtel,NE,17355.0,404.0,,1.0,0.0,2021-06-30
CH,Solothurn,SO,17970.0,,,,,2021-06-30
CH,Basel-Landschaft,BL,18232.0,219.0,,1.0,0.0,2021-06-30
CH,Thurgau,TG,18978.0,456.0,,4.0,0.0,2021-06-30
CH,Lucerne,LU,28928.0,,,7.0,,2021-06-30
CH,Fribourg,FR,32585.0,491.0,,8.0,0.0,2021-06-30
CH,Ticino,TI,33246.0,995.0,,0.0,0.0,2021-06-30
CH,Valais,VS,38117.0,672.0,,3.0,3.0,2021-06-30
CH,St. Gallen,SG,42829.0,715.0,,0.0,1.0,2021-06-30
CH,Aargau,AG,47852.0,704.0,,2.0,1.0,2021-06-30
CH,Geneva,GE,58837.0,745.0,,4.0,0.0,2021-06-30
CH,Berne,BE,65704.0,1101.0,,4.0,4.0,2021-06-30
CH,Zürich,ZH,112670.0,1418.0,,6.0,15.0,2021-06-30
CH,,,692463.0,10735.0,411367.0,110.0,49.0,2021-06-30
CH,Appenzell Ausserrhoden,AR,,,,,,2021-06-30
CH,Vaud,VD,,,,,,2021-06-30
