country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1076.0,15.0,,3.0,,2021-05-19
CH,Obwalden,OW,2388.0,39.0,,1.0,,2021-05-19
CH,Nidwalden,NW,2613.0,23.0,,2.0,1.0,2021-05-19
CH,Glarus,GL,2702.0,75.0,,1.0,0.0,2021-05-19
CH,Uri,UR,3167.0,49.0,,10.0,,2021-05-19
CH,Schaffhausen,SH,4559.0,76.0,,5.0,4.0,2021-05-19
CH,Jura,JU,6774.0,108.0,,3.0,1.0,2021-05-19
CH,Zug,ZG,8254.0,121.0,,2.0,3.0,2021-05-19
CH,Schwyz,SZ,11638.0,226.0,,,,2021-05-19
CH,Basel-Stadt,BS,12630.0,202.0,,17.0,7.0,2021-05-19
CH,Grisons,GR,13239.0,190.0,,6.0,4.0,2021-05-19
CH,Neuchâtel,NE,17144.0,403.0,,13.0,2.0,2021-05-19
CH,Solothurn,SO,17543.0,270.0,,15.0,6.0,2021-05-19
CH,Basel-Landschaft,BL,17863.0,218.0,,10.0,2.0,2021-05-19
CH,Thurgau,TG,18473.0,450.0,,14.0,7.0,2021-05-19
CH,Lucerne,LU,27960.0,329.0,,48.0,,2021-05-19
CH,Fribourg,FR,31724.0,484.0,,9.0,4.0,2021-05-19
CH,Ticino,TI,32886.0,993.0,,23.0,4.0,2021-05-19
CH,Valais,VS,37456.0,667.0,,23.0,6.0,2021-05-19
CH,St. Gallen,SG,41300.0,709.0,,28.0,8.0,2021-05-19
CH,Aargau,AG,46889.0,699.0,,34.0,11.0,2021-05-19
CH,Geneva,GE,55808.0,744.0,,38.0,5.0,2021-05-19
CH,Berne,BE,64128.0,1085.0,,49.0,30.0,2021-05-19
CH,Vaud,VD,82554.0,1009.0,,68.0,16.0,2021-05-19
CH,Zürich,ZH,110191.0,1397.0,,80.0,42.0,2021-05-19
CH,,,673826.0,10631.0,401331.0,525.0,179.0,2021-05-19
CH,Appenzell Ausserrhoden,AR,,,,,,2021-05-19
