country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,18796.0,36.0,,1.0,0.0,2022-06-24
CH,Schaffhausen,SH,33185.0,133.0,,,,2022-06-24
CH,Zug,ZG,51827.0,170.0,,7.0,1.0,2022-06-24
CH,Neuchâtel,NE,78679.0,469.0,,27.0,0.0,2022-06-24
CH,Basel-Stadt,BS,86011.0,290.0,,57.0,1.0,2022-06-24
CH,Solothurn,SO,117880.0,367.0,,12.0,1.0,2022-06-24
CH,Thurgau,TG,122672.0,692.0,,10.0,4.0,2022-06-24
CH,Basel-Landschaft,BL,129672.0,299.0,,17.0,1.0,2022-06-24
CH,Fribourg,FR,145574.0,577.0,,20.0,1.0,2022-06-24
CH,Ticino,TI,152663.0,1195.0,,44.0,1.0,2022-06-24
CH,Lucerne,LU,182883.0,,,,,2022-06-24
CH,St. Gallen,SG,216504.0,,,11.0,1.0,2022-06-24
CH,Geneva,GE,218935.0,,,235.0,1.0,2022-06-24
CH,Zürich,ZH,654740.0,1803.0,,116.0,6.0,2022-06-24
CH,,,3526678.0,13792.0,1020797.0,1082.0,64.0,2022-06-24
CH,Aargau,AG,,,,,,2022-06-24
CH,Appenzell Innerrhoden,AI,,,,,,2022-06-24
CH,Appenzell Ausserrhoden,AR,,,,,,2022-06-24
CH,Berne,BE,,,,,,2022-06-24
CH,Glarus,GL,,,,,,2022-06-24
CH,Grisons,GR,,,,,,2022-06-24
CH,Jura,JU,,,,,,2022-06-24
CH,Obwalden,OW,,,,,,2022-06-24
CH,Schwyz,SZ,,,,,,2022-06-24
CH,Uri,UR,,,,,,2022-06-24
CH,Vaud,VD,,,,,,2022-06-24
CH,Valais,VS,,,,,,2022-06-24
