country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,414.0,5.0,,8.0,,2020-11-01
CH,Nidwalden,NW,504.0,4.0,,6.0,2.0,2020-11-01
CH,Schaffhausen,SH,757.0,8.0,,,,2020-11-01
CH,Zug,ZG,1814.0,11.0,,25.0,4.0,2020-11-01
CH,Jura,JU,2128.0,29.0,,94.0,6.0,2020-11-01
CH,Grisons,GR,2498.0,53.0,,27.0,6.0,2020-11-01
CH,Basel-Stadt,BS,2653.0,54.0,,50.0,16.0,2020-11-01
CH,Basel-Landschaft,BL,3117.0,42.0,,30.0,5.0,2020-11-01
CH,Schwyz,SZ,3142.0,53.0,,,,2020-11-01
CH,Thurgau,TG,3228.0,42.0,,39.0,7.0,2020-11-01
CH,Lucerne,LU,5205.0,39.0,,,,2020-11-01
CH,Neuchâtel,NE,5283.0,117.0,,86.0,16.0,2020-11-01
CH,Ticino,TI,7892.0,367.0,,157.0,11.0,2020-11-01
CH,Aargau,AG,8103.0,80.0,,,,2020-11-01
CH,St. Gallen,SG,8226.0,73.0,,132.0,20.0,2020-11-01
CH,Fribourg,FR,10435.0,140.0,,142.0,19.0,2020-11-01
CH,Valais,VS,14352.0,223.0,,230.0,22.0,2020-11-01
CH,Berne,BE,15033.0,160.0,,262.0,45.0,2020-11-01
CH,Geneva,GE,21082.0,331.0,163097.0,457.0,17.0,2020-11-01
CH,Zürich,ZH,23845.0,195.0,,220.0,38.0,2020-11-01
CH,Vaud,VD,27526.0,360.0,,434.0,66.0,2020-11-01
CH,,,171574.0,2437.0,201200.0,2639.0,329.0,2020-11-01
CH,Appenzell Innerrhoden,AI,,,,,,2020-11-01
CH,Appenzell Ausserrhoden,AR,,,,,,2020-11-01
CH,Glarus,GL,,,5034.0,-1.0,1.0,2020-11-01
CH,Solothurn,SO,,,,,,2020-11-01
CH,Uri,UR,,,,,,2020-11-01
