country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Schaffhausen,SH,79.0,6.0,,3.0,2.0,2020-05-26
CH,Obwalden,OW,82.0,0.0,,0.0,,2020-05-26
CH,Uri,UR,93.0,7.0,,0.0,,2020-05-26
CH,Nidwalden,NW,123.0,3.0,,0.0,0.0,2020-05-26
CH,Glarus,GL,128.0,12.0,,0.0,,2020-05-26
CH,Jura,JU,196.0,7.0,,1.0,2.0,2020-05-26
CH,Zug,ZG,202.0,9.0,,1.0,0.0,2020-05-26
CH,Schwyz,SZ,307.0,23.0,,,,2020-05-26
CH,Thurgau,TG,381.0,18.0,,2.0,1.0,2020-05-26
CH,Solothurn,SO,439.0,17.0,,,,2020-05-26
CH,Neuchâtel,NE,725.0,84.0,,3.0,1.0,2020-05-26
CH,St. Gallen,SG,789.0,36.0,,4.0,1.0,2020-05-26
CH,Grisons,GR,827.0,49.0,,2.0,2.0,2020-05-26
CH,Basel-Landschaft,BL,874.0,34.0,,0.0,0.0,2020-05-26
CH,Basel-Stadt,BS,976.0,50.0,,2.0,2.0,2020-05-26
CH,Fribourg,FR,1165.0,84.0,,4.0,3.0,2020-05-26
CH,Aargau,AG,1205.0,47.0,,4.0,1.0,2020-05-26
CH,Berne,BE,1862.0,92.0,,9.0,2.0,2020-05-26
CH,Valais,VS,1926.0,138.0,,14.0,4.0,2020-05-26
CH,Ticino,TI,3308.0,348.0,,46.0,4.0,2020-05-26
CH,Zürich,ZH,3575.0,130.0,,13.0,6.0,2020-05-26
CH,Vaud,VD,5440.0,300.0,,29.0,9.0,2020-05-26
CH,Geneva,GE,203004.0,374.0,35265.0,11.0,0.0,2020-05-26
CH,,,228546.0,1891.0,35907.0,159.0,45.0,2020-05-26
CH,Appenzell Innerrhoden,AI,,,,,,2020-05-26
CH,Appenzell Ausserrhoden,AR,,,,,,2020-05-26
CH,Lucerne,LU,,,,,,2020-05-26
