country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1424.0,16.0,,,,2021-09-01
CH,Obwalden,OW,2955.0,39.0,,3.0,,2021-09-01
CH,Nidwalden,NW,2998.0,23.0,,0.0,2.0,2021-09-01
CH,Glarus,GL,3399.0,78.0,,7.0,2.0,2021-09-01
CH,Uri,UR,3451.0,51.0,,5.0,,2021-09-01
CH,Schaffhausen,SH,5639.0,79.0,,5.0,4.0,2021-09-01
CH,Jura,JU,7741.0,174.0,,5.0,3.0,2021-09-01
CH,Zug,ZG,9564.0,124.0,,4.0,2.0,2021-09-01
CH,Schwyz,SZ,13770.0,242.0,,,,2021-09-01
CH,Basel-Stadt,BS,15266.0,211.0,,27.0,13.0,2021-09-01
CH,Grisons,GR,15383.0,195.0,,14.0,4.0,2021-09-01
CH,Neuchâtel,NE,18800.0,404.0,,7.0,4.0,2021-09-01
CH,Solothurn,SO,20885.0,,,,,2021-09-01
CH,Basel-Landschaft,BL,21364.0,224.0,,12.0,5.0,2021-09-01
CH,Thurgau,TG,22097.0,464.0,,15.0,22.0,2021-09-01
CH,Lucerne,LU,32831.0,,,53.0,,2021-09-01
CH,Fribourg,FR,34752.0,491.0,,27.0,5.0,2021-09-01
CH,Ticino,TI,35365.0,999.0,,24.0,8.0,2021-09-01
CH,Valais,VS,40784.0,673.0,,18.0,10.0,2021-09-01
CH,St. Gallen,SG,48745.0,726.0,,48.0,20.0,2021-09-01
CH,Aargau,AG,55182.0,716.0,,64.0,22.0,2021-09-01
CH,Geneva,GE,60540.0,883.0,,90.0,15.0,2021-09-01
CH,Berne,BE,74187.0,1134.0,,74.0,25.0,2021-09-01
CH,Zürich,ZH,127680.0,1438.0,,116.0,69.0,2021-09-01
CH,,,769138.0,11065.0,502796.0,711.0,283.0,2021-09-01
CH,Appenzell Ausserrhoden,AR,,,,,,2021-09-01
CH,Vaud,VD,,,,,,2021-09-01
