country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1354.0,16.0,,,,2021-08-26
CH,Obwalden,OW,2866.0,39.0,,4.0,,2021-08-26
CH,Nidwalden,NW,2943.0,23.0,,0.0,2.0,2021-08-26
CH,Glarus,GL,3259.0,78.0,,9.0,1.0,2021-08-26
CH,Uri,UR,3406.0,51.0,,7.0,,2021-08-26
CH,Schaffhausen,SH,5458.0,78.0,,5.0,5.0,2021-08-26
CH,Jura,JU,7636.0,117.0,,1.0,3.0,2021-08-26
CH,Zug,ZG,9382.0,124.0,,4.0,1.0,2021-08-26
CH,Schwyz,SZ,13488.0,241.0,,,,2021-08-26
CH,Basel-Stadt,BS,14950.0,210.0,,33.0,11.0,2021-08-26
CH,Grisons,GR,15024.0,194.0,,14.0,5.0,2021-08-26
CH,Neuchâtel,NE,18556.0,404.0,,3.0,2.0,2021-08-26
CH,Solothurn,SO,20206.0,,,,,2021-08-26
CH,Basel-Landschaft,BL,20908.0,224.0,,10.0,5.0,2021-08-26
CH,Thurgau,TG,21470.0,461.0,,28.0,19.0,2021-08-26
CH,Lucerne,LU,32077.0,340.0,,45.0,,2021-08-26
CH,Fribourg,FR,34333.0,491.0,,10.0,4.0,2021-08-26
CH,Ticino,TI,35095.0,997.0,,33.0,5.0,2021-08-26
CH,Valais,VS,40338.0,673.0,,20.0,7.0,2021-08-26
CH,St. Gallen,SG,47529.0,724.0,,51.0,18.0,2021-08-26
CH,Aargau,AG,53622.0,713.0,,55.0,22.0,2021-08-26
CH,Geneva,GE,59940.0,787.0,,82.0,14.0,2021-08-26
CH,Berne,BE,72524.0,1117.0,,,,2021-08-26
CH,Zürich,ZH,124898.0,1435.0,,104.0,53.0,2021-08-26
CH,,,754333.0,10877.0,417292.0,700.0,244.0,2021-08-26
CH,Appenzell Ausserrhoden,AR,,,,,,2021-08-26
CH,Vaud,VD,,,,,,2021-08-26
