country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1569.0,16.0,,,,2021-09-09
CH,Obwalden,OW,3069.0,39.0,,0.0,,2021-09-09
CH,Nidwalden,NW,3100.0,23.0,,2.0,1.0,2021-09-09
CH,Uri,UR,3566.0,51.0,,3.0,,2021-09-09
CH,Glarus,GL,3658.0,79.0,,5.0,1.0,2021-09-09
CH,Schaffhausen,SH,5883.0,80.0,,4.0,2.0,2021-09-09
CH,Jura,JU,7975.0,119.0,,5.0,2.0,2021-09-09
CH,Zug,ZG,9876.0,126.0,,10.0,2.0,2021-09-09
CH,Schwyz,SZ,14288.0,242.0,,,,2021-09-09
CH,Basel-Stadt,BS,15639.0,212.0,,21.0,15.0,2021-09-09
CH,Grisons,GR,15879.0,196.0,,12.0,5.0,2021-09-09
CH,Neuchâtel,NE,19214.0,406.0,,10.0,2.0,2021-09-09
CH,Solothurn,SO,21838.0,275.0,,19.0,13.0,2021-09-09
CH,Basel-Landschaft,BL,21976.0,225.0,,13.0,4.0,2021-09-09
CH,Thurgau,TG,23297.0,468.0,,22.0,22.0,2021-09-09
CH,Lucerne,LU,34155.0,344.0,,38.0,,2021-09-09
CH,Fribourg,FR,35294.0,492.0,,19.0,5.0,2021-09-09
CH,Ticino,TI,35598.0,999.0,,16.0,7.0,2021-09-09
CH,Valais,VS,41522.0,672.0,,15.0,10.0,2021-09-09
CH,St. Gallen,SG,50685.0,729.0,,32.0,19.0,2021-09-09
CH,Aargau,AG,56934.0,719.0,,53.0,24.0,2021-09-09
CH,Geneva,GE,63195.0,747.0,,95.0,14.0,2021-09-09
CH,Berne,BE,76424.0,1147.0,,,,2021-09-09
CH,Zürich,ZH,132155.0,1459.0,,130.0,64.0,2021-09-09
CH,,,792407.0,10934.0,504301.0,667.0,301.0,2021-09-09
CH,Appenzell Ausserrhoden,AR,,,,,,2021-09-09
CH,Vaud,VD,,,,,,2021-09-09
