country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1834.0,18.0,,,,2021-10-21
CH,Nidwalden,NW,3477.0,25.0,,2.0,2.0,2021-10-21
CH,Obwalden,OW,3819.0,47.0,,3.0,,2021-10-21
CH,Glarus,GL,4159.0,89.0,,3.0,0.0,2021-10-21
CH,Schaffhausen,SH,6312.0,80.0,,8.0,1.0,2021-10-21
CH,Jura,JU,8279.0,137.0,,0.0,0.0,2021-10-21
CH,Zug,ZG,10684.0,132.0,,1.0,4.0,2021-10-21
CH,Schwyz,SZ,16133.0,251.0,,,,2021-10-21
CH,Basel-Stadt,BS,16371.0,215.0,,7.0,3.0,2021-10-21
CH,Grisons,GR,17088.0,201.0,,13.0,3.0,2021-10-21
CH,Neuchâtel,NE,20217.0,411.0,,4.0,4.0,2021-10-21
CH,Solothurn,SO,23070.0,284.0,,7.0,2.0,2021-10-21
CH,Basel-Landschaft,BL,23256.0,229.0,,11.0,0.0,2021-10-21
CH,Thurgau,TG,25839.0,495.0,,12.0,6.0,2021-10-21
CH,Ticino,TI,36410.0,1007.0,,7.0,2.0,2021-10-21
CH,Fribourg,FR,37311.0,501.0,,4.0,6.0,2021-10-21
CH,Lucerne,LU,38055.0,,,25.0,,2021-10-21
CH,Valais,VS,43444.0,679.0,,9.0,2.0,2021-10-21
CH,St. Gallen,SG,55968.0,744.0,,16.0,4.0,2021-10-21
CH,Aargau,AG,60544.0,734.0,,19.0,8.0,2021-10-21
CH,Geneva,GE,63834.0,795.0,,56.0,3.0,2021-10-21
CH,Berne,BE,81873.0,1171.0,,30.0,11.0,2021-10-21
CH,Zürich,ZH,142428.0,1496.0,,44.0,25.0,2021-10-21
CH,,,844563.0,11225.0,603407.0,347.0,111.0,2021-10-21
CH,Appenzell Ausserrhoden,AR,,,,,,2021-10-21
CH,Uri,UR,,,,,,2021-10-21
CH,Vaud,VD,,,,,,2021-10-21
