country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,1345.0,30.0,,8.0,,2020-12-27
CH,Nidwalden,NW,1356.0,12.0,,4.0,3.0,2020-12-27
CH,Schaffhausen,SH,2888.0,52.0,,,,2020-12-27
CH,Jura,JU,4333.0,108.0,,30.0,1.0,2020-12-27
CH,Zug,ZG,4683.0,65.0,,11.0,4.0,2020-12-27
CH,Schwyz,SZ,7397.0,133.0,,,,2020-12-27
CH,Grisons,GR,7782.0,135.0,,34.0,9.0,2020-12-27
CH,Basel-Stadt,BS,7842.0,138.0,,118.0,25.0,2020-12-27
CH,Basel-Landschaft,BL,10586.0,158.0,,66.0,8.0,2020-12-27
CH,Neuchâtel,NE,11388.0,317.0,,36.0,5.0,2020-12-27
CH,Thurgau,TG,11436.0,248.0,,63.0,16.0,2020-12-27
CH,Lucerne,LU,16047.0,225.0,,,,2020-12-27
CH,Ticino,TI,22352.0,742.0,,313.0,44.0,2020-12-27
CH,Fribourg,FR,23064.0,400.0,,47.0,10.0,2020-12-27
CH,Valais,VS,25234.0,510.0,,44.0,17.0,2020-12-27
CH,St. Gallen,SG,26337.0,491.0,,152.0,28.0,2020-12-27
CH,Aargau,AG,27317.0,443.0,,,,2020-12-27
CH,Geneva,GE,37125.0,686.0,,133.0,11.0,2020-12-27
CH,Berne,BE,41292.0,696.0,,241.0,47.0,2020-12-27
CH,Vaud,VD,55649.0,799.0,,250.0,45.0,2020-12-27
CH,Zürich,ZH,66213.0,882.0,,391.0,103.0,2020-12-27
CH,,,427477.0,7574.0,277767.0,2273.0,449.0,2020-12-27
CH,Appenzell Innerrhoden,AI,,,,,,2020-12-27
CH,Appenzell Ausserrhoden,AR,,,,,,2020-12-27
CH,Glarus,GL,,,10832.0,-3.0,3.0,2020-12-27
CH,Solothurn,SO,,,,,,2020-12-27
CH,Uri,UR,,,,,,2020-12-27
