country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,563.0,14.0,,,,2020-12-07
CH,Uri,UR,1014.0,29.0,,8.0,,2020-12-07
CH,Nidwalden,NW,1044.0,10.0,,4.0,2.0,2020-12-07
CH,Glarus,GL,1054.0,21.0,,10.0,3.0,2020-12-07
CH,Obwalden,OW,1103.0,26.0,,6.0,,2020-12-07
CH,Appenzell Ausserrhoden,AR,1800.0,30.0,,24.0,2.0,2020-12-07
CH,Schaffhausen,SH,2173.0,39.0,,27.0,3.0,2020-12-07
CH,Zug,ZG,3706.0,40.0,,23.0,3.0,2020-12-07
CH,Jura,JU,3863.0,92.0,,19.0,3.0,2020-12-07
CH,Schwyz,SZ,5563.0,110.0,,,,2020-12-07
CH,Grisons,GR,5854.0,105.0,,28.0,10.0,2020-12-07
CH,Basel-Stadt,BS,6064.0,92.0,,131.0,18.0,2020-12-07
CH,Solothurn,SO,7235.0,98.0,,68.0,12.0,2020-12-07
CH,Basel-Landschaft,BL,7855.0,93.0,,51.0,6.0,2020-12-07
CH,Thurgau,TG,7972.0,138.0,,59.0,23.0,2020-12-07
CH,Neuchâtel,NE,10315.0,268.0,,106.0,7.0,2020-12-07
CH,Lucerne,LU,11812.0,137.0,,97.0,,2020-12-07
CH,Ticino,TI,17374.0,598.0,,316.0,36.0,2020-12-07
CH,Aargau,AG,19696.0,244.0,,156.0,27.0,2020-12-07
CH,St. Gallen,SG,20188.0,317.0,,156.0,32.0,2020-12-07
CH,Fribourg,FR,21395.0,362.0,,72.0,16.0,2020-12-07
CH,Valais,VS,23448.0,473.0,,106.0,18.0,2020-12-07
CH,Berne,BE,32224.0,512.0,,257.0,56.0,2020-12-07
CH,Geneva,GE,34543.0,732.0,,221.0,20.0,2020-12-07
CH,Zürich,ZH,49937.0,531.0,,376.0,80.0,2020-12-07
CH,Vaud,VD,50946.0,697.0,,420.0,77.0,2020-12-07
CH,,,348741.0,5808.0,237692.0,2756.0,469.0,2020-12-07
