country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,4016.0,23.0,,,,2022-01-25
CH,Uri,UR,8852.0,61.0,,1.0,,2022-01-25
CH,Glarus,GL,8936.0,101.0,,6.0,,2022-01-25
CH,Obwalden,OW,9379.0,55.0,,4.0,,2022-01-25
CH,Nidwalden,NW,9754.0,33.0,,3.0,1.0,2022-01-25
CH,Schaffhausen,SH,15580.0,105.0,,10.0,1.0,2022-01-25
CH,Jura,JU,20783.0,232.0,,19.0,1.0,2022-01-25
CH,Zug,ZG,26833.0,153.0,,10.0,2.0,2022-01-25
CH,Schwyz,SZ,38376.0,341.0,,,,2022-01-25
CH,Basel-Stadt,BS,39002.0,260.0,,83.0,10.0,2022-01-25
CH,Neuchâtel,NE,47510.0,440.0,,66.0,3.0,2022-01-25
CH,Grisons,GR,51892.0,243.0,,31.0,5.0,2022-01-25
CH,Solothurn,SO,52608.0,324.0,,24.0,9.0,2022-01-25
CH,Basel-Landschaft,BL,59133.0,268.0,,46.0,3.0,2022-01-25
CH,Thurgau,TG,65701.0,599.0,,26.0,10.0,2022-01-25
CH,Ticino,TI,86677.0,1089.0,,159.0,14.0,2022-01-25
CH,Fribourg,FR,88589.0,536.0,,84.0,3.0,2022-01-25
CH,Lucerne,LU,92289.0,433.0,,54.0,,2022-01-25
CH,Valais,VS,104583.0,766.0,,179.0,8.0,2022-01-25
CH,St. Gallen,SG,122848.0,821.0,,55.0,10.0,2022-01-25
CH,Aargau,AG,135114.0,884.0,,90.0,12.0,2022-01-25
CH,Geneva,GE,151519.0,957.0,,518.0,17.0,2022-01-25
CH,Berne,BE,207401.0,1420.0,,161.0,27.0,2022-01-25
CH,Zürich,ZH,321566.0,1658.0,,184.0,50.0,2022-01-25
CH,,,1994744.0,12871.0,840954.0,2188.0,233.0,2022-01-25
CH,Appenzell Ausserrhoden,AR,,,,,,2022-01-25
CH,Vaud,VD,,,,,,2022-01-25
