country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,703.0,15.0,,1.0,,2020-12-31
CH,Uri,UR,1381.0,32.0,,8.0,,2020-12-31
CH,Obwalden,OW,1387.0,30.0,,7.0,,2020-12-31
CH,Nidwalden,NW,1452.0,12.0,,3.0,2.0,2020-12-31
CH,Glarus,GL,1588.0,36.0,,15.0,3.0,2020-12-31
CH,Appenzell Ausserrhoden,AR,2437.0,38.0,,12.0,1.0,2020-12-31
CH,Schaffhausen,SH,3003.0,54.0,,17.0,1.0,2020-12-31
CH,Jura,JU,4469.0,92.0,,29.0,2.0,2020-12-31
CH,Zug,ZG,4888.0,67.0,,12.0,4.0,2020-12-31
CH,Schwyz,SZ,7683.0,145.0,,,,2020-12-31
CH,Basel-Stadt,BS,8108.0,149.0,,115.0,21.0,2020-12-31
CH,Grisons,GR,8168.0,137.0,,44.0,8.0,2020-12-31
CH,Solothurn,SO,10656.0,208.0,,46.0,9.0,2020-12-31
CH,Basel-Landschaft,BL,11035.0,171.0,,61.0,8.0,2020-12-31
CH,Neuchâtel,NE,11709.0,326.0,,37.0,4.0,2020-12-31
CH,Thurgau,TG,12089.0,270.0,,58.0,17.0,2020-12-31
CH,Lucerne,LU,16962.0,232.0,,,,2020-12-31
CH,Ticino,TI,23393.0,774.0,,330.0,46.0,2020-12-31
CH,Fribourg,FR,23403.0,408.0,,38.0,11.0,2020-12-31
CH,Valais,VS,25782.0,519.0,,68.0,10.0,2020-12-31
CH,St. Gallen,SG,27758.0,,,124.0,28.0,2020-12-31
CH,Aargau,AG,28894.0,468.0,,155.0,30.0,2020-12-31
CH,Geneva,GE,37735.0,697.0,,116.0,6.0,2020-12-31
CH,Berne,BE,43110.0,751.0,,252.0,48.0,2020-12-31
CH,Vaud,VD,56838.0,813.0,,229.0,45.0,2020-12-31
CH,Zürich,ZH,69505.0,941.0,,369.0,96.0,2020-12-31
CH,,,444136.0,7893.0,277767.0,2271.0,415.0,2020-12-31
